suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,base_predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,base_model_margin,predicted_score,target_score,base_predicted_cost_to_go,predicted_slack,base_predicted_on_time,base_predicted_continuation_gap,strictly_suboptimal,base_target_match,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,perturb_flip_rate,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case,compute_predicted_next_hop,compute_target_match,compute_predicted_continuation_gap,compute_predicted_on_time,compute_predicted_cost_to_go,compute_model_margin,action_changed,delta_regret,delta_cost_to_go,delta_miss,helpful_compute,harmful_compute,neutral_compute,helpfulness,compute_recovers_baseline_error,compute_breaks_baseline_success,teacher_next_hop,source_name,seed,teacher_policy,teacher_target_match,teacher_predicted_continuation_gap,teacher_predicted_on_time,teacher_predicted_cost_to_go,teacher_model_margin,teacher_regret_gain,teacher_miss_gain,stable_positive_teacher_case,unstable_positive_teacher_case,harmful_teacher_case,neutral_teacher_case,stable_positive_family,stable_positive_signature
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,24,6,3.0,41.33682651656091,5,18.56995391845703,0.4492351126910356,1.0,True,9,0,0,22.76687240600586,23.061681747436523,0.294809341430664,0.0129490487833934,2.408556699752808,2.166646718978882,0.2419099807739257,2.408556699752808,2.408556699752808,22.76687240600586,18.56995391845703,True,0.0,False,True,4,1.7334859371185305,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.2753968253968254,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.375,True,False,False,False,True,1,False,0.294809341430664,True,23.061681747436523,0.2977332100272178,True,0.294809341430664,0.294809341430664,0,False,True,False,harmful,False,True,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,0.294809341430664,True,23.061681747436523,0.2977332100272178,-0.294809341430664,0.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,32,6,2.0,32.28800856683951,3,6.65799617767334,0.2062064671436952,0.3333333333333333,True,11,36,36,25.63001251220703,25.63001251220703,0.0,0.0,-11.645705223083496,-14.691445350646973,3.045740127563477,-11.645705223083496,-11.645705223083496,25.63001251220703,6.65799617767334,True,0.0,False,True,4,1.7334859371185305,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.2753968253968254,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.0,False,True,False,False,True,44,False,6.960128784179688,False,32.59014129638672,0.038001537322998,True,6.960128784179688,6.960128784179688,1,False,True,False,harmful,False,True,44,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,6.960128784179688,False,32.59014129638672,0.038001537322998,-6.960128784179688,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,42,6,2.0,34.49333243052007,3,4.436333179473877,0.1286142238767444,0.3333333333333333,True,11,37,37,30.05699920654297,30.05699920654297,0.0,0.0,-11.523689270019531,-15.15200424194336,3.628314971923828,-11.523689270019531,-11.523689270019531,30.05699920654297,4.436333179473877,True,0.0,False,True,4,1.7334859371185305,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,moderate,5+,0.2753968253968254,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.0,False,True,False,False,True,47,False,4.611839294433594,False,34.66883850097656,0.0175752639770507,True,4.611839294433594,4.611839294433594,1,False,True,False,harmful,False,True,47,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,4.611839294433594,False,34.66883850097656,0.0175752639770507,-4.611839294433594,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|moderate|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,182,6,3.0,36.73677911264493,3,7.334225177764893,0.1996425749594478,0.3333333333333333,True,11,100,100,29.40255355834961,29.40255355834961,0.0,0.0,-10.956759452819824,-14.169742584228516,3.2129831314086914,-10.956759452819824,-10.956759452819824,29.40255355834961,7.334225177764893,True,0.0,False,True,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,moderate,5+,0.8891534391534391,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,False,0.0,False,True,False,False,True,108,False,15.355236053466797,False,44.757789611816406,0.0376853942871093,True,15.355236053466797,15.355236053466797,1,False,True,False,harmful,False,True,108,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,15.355236053466797,False,44.757789611816406,0.0376853942871093,-15.355236053466797,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|moderate|5+|high_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,242,5,1.0,25.8434964285584,3,5.126556396484375,0.1983693038848747,0.6666666666666666,True,11,69,69,20.71693992614746,24.56071281433105,3.8437728881835938,0.1855376760219425,-11.3821439743042,-13.66956901550293,2.2874250411987305,-11.3821439743042,-11.3821439743042,20.71693992614746,5.126556396484375,True,0.0,False,True,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.030233150906241,True,moderate,5+,0.114021164021164,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.0,False,True,False,False,True,78,False,3.8437728881835938,True,24.56071281433105,0.0622477531433105,True,3.8437728881835938,3.8437728881835938,0,False,True,False,harmful,False,True,78,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,3.8437728881835938,True,24.56071281433105,0.0622477531433105,-3.8437728881835938,0.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|moderate|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,282,3,2.0,31.538067025343555,3,8.131075859069824,0.2578178254404686,0.3333333333333333,True,11,100,100,23.406991958618164,23.406991958618164,0.0,0.0,-11.641131401062012,-14.91428565979004,3.273154258728028,-11.641131401062012,-11.641131401062012,23.406991958618164,8.131075859069824,True,0.0,False,True,4,3.2249536514282227,3.148911952972412,4.436010360717773,4.825079917907715,True,5.391500666263667,True,loose,3,0.8335978835978836,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,0.0,False,True,False,False,True,109,False,9.744375228881836,False,33.1513671875,0.1003475189208984,True,9.744375228881836,9.744375228881836,1,False,True,False,harmful,False,True,109,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,9.744375228881836,False,33.1513671875,0.1003475189208984,-9.744375228881836,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|3|high_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,322,6,3.0,34.3850138053179,3,6.120500087738037,0.1779990586128965,0.3333333333333333,True,11,100,100,28.26451301574707,28.26451301574707,0.0,0.0,-10.853509902954102,-14.05808162689209,3.2045717239379883,-10.853509902954102,-10.853509902954102,28.26451301574707,6.120500087738037,True,0.0,False,True,4,2.3538421988487244,2.537522077560425,2.9958298206329346,3.3580825328826904,True,8.33561942673424,True,moderate,5+,0.6034391534391534,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,0.0,False,True,False,False,True,109,False,7.361093521118164,False,35.625606536865234,0.049905776977539,True,7.361093521118164,7.361093521118164,1,False,True,False,harmful,False,True,109,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,7.361093521118164,False,35.625606536865234,0.049905776977539,-7.361093521118164,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_mid_load|moderate|5+|mid_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,332,6,2.0,36.00135987096314,3,7.108208179473877,0.1974427689662632,0.3333333333333333,True,11,101,101,28.89315223693848,28.89315223693848,0.0,0.0,-11.35161590576172,-14.786075592041016,3.434459686279297,-11.35161590576172,-11.35161590576172,28.89315223693848,7.108208179473877,True,0.0,False,True,4,2.3538421988487244,2.537522077560425,2.9958298206329346,3.3580825328826904,True,8.33561942673424,True,moderate,5+,0.6034391534391534,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,0.0,False,True,False,False,True,112,False,12.364858627319336,False,41.25801086425781,0.1985015869140625,True,12.364858627319336,12.364858627319336,1,False,True,False,harmful,False,True,112,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,12.364858627319336,False,41.25801086425781,0.1985015869140625,-12.364858627319336,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_mid_load|moderate|5+|mid_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,362,6,1.0,43.68410722911965,3,6.85808801651001,0.1569927475120388,0.3333333333333333,True,11,37,37,36.826019287109375,36.826019287109375,0.0,0.0,-11.105783462524414,-14.671801567077637,3.5660181045532227,-11.105783462524414,-11.105783462524414,36.826019287109375,6.85808801651001,True,0.0,False,True,4,2.3538421988487244,2.537522077560425,2.9958298206329346,3.3580825328826904,True,8.33561942673424,True,moderate,5+,0.6034391534391534,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,0.0,False,True,False,False,True,47,False,11.732154846191406,False,48.55817413330078,0.0377764701843261,True,11.732154846191406,11.732154846191406,1,False,True,False,harmful,False,True,47,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,11.732154846191406,False,48.55817413330078,0.0377764701843261,-11.732154846191406,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_mid_load|moderate|5+|mid_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,364,6,1.0,43.68410722911965,5,16.602746963500977,0.380063781008981,1.0,True,9,0,0,27.08135986328125,27.24345588684082,0.1620960235595703,0.0059855200912326,3.407421588897705,3.393725633621216,0.0136959552764892,3.407421588897705,3.407421588897705,27.08135986328125,16.602746963500977,True,0.0,False,True,4,2.3538421988487244,2.537522077560425,2.9958298206329346,3.3580825328826904,True,8.33561942673424,True,loose,5+,0.6034391534391534,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,0.390625,True,False,False,False,True,1,False,0.1620960235595703,True,27.24345588684082,0.4181251525878906,True,0.1620960235595703,0.1620960235595703,0,False,True,False,harmful,False,True,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,0.1620960235595703,True,27.24345588684082,0.4181251525878906,-0.1620960235595703,0.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_mid_load|loose|5+|mid_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,552,6,2.0,30.26903662667698,3,5.755021095275879,0.1901289811848128,0.3333333333333333,True,11,100,100,24.514015197753903,24.514015197753903,0.0,0.0,-11.551542282104492,-14.915323257446287,3.363780975341797,-11.551542282104492,-11.551542282104492,24.514015197753903,5.755021095275879,True,0.0,False,True,4,1.8520131707191467,1.513208031654358,3.1056058406829834,3.468151092529297,True,13.583313722797726,True,moderate,5+,0.0161375661375661,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.0,False,True,False,False,True,108,False,6.0034027099609375,False,30.517417907714844,0.0173425674438476,True,6.0034027099609375,6.0034027099609375,1,False,True,False,harmful,False,True,108,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,6.0034027099609375,False,30.517417907714844,0.0173425674438476,-6.0034027099609375,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|moderate|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,562,6,2.0,33.745178761142185,3,7.542384624481201,0.2235099916900221,0.3333333333333333,True,11,68,68,26.202795028686523,26.202795028686523,0.0,0.0,-10.411779403686523,-13.878534317016602,3.466754913330078,-10.411779403686523,-10.411779403686523,26.202795028686523,7.542384624481201,True,0.0,False,True,4,1.8520131707191467,1.513208031654358,3.1056058406829834,3.468151092529297,True,13.583313722797726,True,loose,5+,0.0161375661375661,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.0,False,True,False,False,True,74,False,11.840124130249023,False,38.04291915893555,0.1329703330993652,True,11.840124130249023,11.840124130249023,1,False,True,False,harmful,False,True,74,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,11.840124130249023,False,38.04291915893555,0.1329703330993652,-11.840124130249023,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,14,584,6,1.0,28.801531744670257,5,8.220524787902832,0.2854197082564557,1.0,True,9,0,0,20.58100700378418,20.902956008911133,0.3219490051269531,0.0156430151871459,3.512164354324341,3.40357518196106,0.1085891723632812,3.512164354324341,3.512164354324341,20.58100700378418,8.220524787902832,True,0.0,False,True,4,1.8520131707191467,1.513208031654358,3.1056058406829834,3.468151092529297,True,13.583313722797726,True,loose,5+,0.0161375661375661,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.234375,False,True,False,False,True,1,False,0.3219490051269531,True,20.902956008911133,0.3277419805526733,True,0.3219490051269531,0.3219490051269531,0,False,True,False,harmful,False,True,1,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,0.3219490051269531,True,20.902956008911133,0.3277419805526733,-0.3219490051269531,0.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_low_load|loose|5+|low_load|4|near_tie|False|0|0
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,16,642,3,2.0,28.97088139044253,3,7.781042575836182,0.268581492947023,0.3333333333333333,True,11,101,101,21.189838409423828,21.189838409423828,0.0,0.0,-11.51466464996338,-14.698591232299805,3.183926582336426,-11.51466464996338,-11.51466464996338,21.189838409423828,7.781042575836182,True,0.0,False,True,4,0.0408915877342224,3.3573451042175293,4.266563892364502,4.613170623779297,True,4.290838559235297,True,loose,3,0.912962962962963,high_load,4,2,True,False,True,True,True,False,near_tie,False,d4_high_load,False,0.0,False,True,False,False,True,111,False,8.132221221923828,False,29.322059631347656,0.031351089477539,True,8.132221221923828,8.132221221923828,1,False,True,False,harmful,False,True,111,reports/plots/round10_helpfulness_seed314_decisions.csv,314,compute5,False,8.132221221923828,False,29.322059631347656,0.031351089477539,-8.132221221923828,-1.0,False,False,True,False,none,a1_multiheavy_ood_deeper_packets6_round9_eval_seed314|d4_high_load|loose|3|high_load|4|near_tie|False|0|0
