suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,local_regret_if_corrected
a1_multiheavy_ood_branching3_round8_eval_seed311,29,712,5,3.0,28.84663292498491,1,1.2872191667556763,0.044622856681508165,1.0,True,9,90,90,27.55941390991211,27.55941390991211,0.0,0.0,-13.709550857543945,-13.709550857543945,0.0,-13.709550857543945,-13.709550857543945,27.55941390991211,1.2872191667556763,True,0.0,False,True,712,0.0,3,0.5161024928092957,2.860281229019165,4.007451057434082,4.4504008293151855,True,8.99556920053908,True,very_tight,5+,0.533254666380605,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,29,720,5,2.0,26.553957823742685,1,0.6233097314834595,0.02347332686226306,1.0,True,9,48,48,25.930648803710938,25.930648803710938,0.0,0.0,-12.20553970336914,-12.20553970336914,0.0,-12.20553970336914,-12.20553970336914,25.930648803710938,0.6233097314834595,True,0.0,False,True,720,0.0,3,0.5161024928092957,2.860281229019165,4.007451057434082,4.4504008293151855,True,8.99556920053908,True,very_tight,5+,0.533254666380605,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,29,728,5,2.0,29.936896874701393,1,0.1609690934419632,0.00537694651906265,1.0,True,9,48,48,29.775928497314453,29.775928497314453,0.0,0.0,-11.735605239868164,-11.735605239868164,0.0,-11.735605239868164,-11.735605239868164,29.775928497314453,0.1609690934419632,True,0.0,False,True,728,0.0,3,0.5161024928092957,2.860281229019165,4.007451057434082,4.4504008293151855,True,8.99556920053908,True,critical,5+,0.533254666380605,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,29,736,5,2.0,32.1447295162139,1,0.6544649600982666,0.020359946092193822,1.0,True,9,138,138,31.490264892578125,31.490264892578125,0.0,0.0,-13.343058586120605,-13.343058586120605,0.0,-13.343058586120605,-13.343058586120605,31.490264892578125,0.6544649600982666,True,0.0,False,True,736,0.0,3,0.5161024928092957,2.860281229019165,4.007451057434082,4.4504008293151855,True,8.99556920053908,True,very_tight,5+,0.533254666380605,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,33,808,5,2.0,24.052757934364138,1,0.5823438763618469,0.02421110618378831,1.0,True,9,56,56,23.470413208007812,23.470413208007812,0.0,0.0,-10.97027587890625,-10.97027587890625,0.0,-10.97027587890625,-10.97027587890625,23.470413208007812,0.5823438763618469,True,0.0,False,True,808,0.0,3,1.8970361053943634,1.6246944665908813,3.251309871673584,3.58797025680542,True,0.0,True,very_tight,5+,0.056103840377601376,low_load,3,2,True,False,True,True,True,False,near_tie,False,d3_low_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,33,824,5,2.0,27.660372584949645,1,1.059444785118103,0.038301898568588344,1.0,True,9,94,94,26.600927352905273,26.600927352905273,0.0,0.0,-13.684813499450684,-13.684813499450684,0.0,-13.684813499450684,-13.684813499450684,26.600927352905273,1.059444785118103,True,0.0,False,True,824,0.0,3,1.8970361053943634,1.6246944665908813,3.251309871673584,3.58797025680542,True,0.0,True,very_tight,5+,0.056103840377601376,low_load,3,2,True,False,True,True,True,False,near_tie,False,d3_low_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,34,832,5,2.0,23.738639475994756,1,0.22262941300868988,0.009378356044111948,1.0,True,9,7,7,23.516010284423828,23.516010284423828,0.0,0.0,-10.980506896972656,-10.980506896972656,0.0,-10.980506896972656,-10.980506896972656,23.516010284423828,0.22262941300868988,True,0.0,False,True,832,0.0,3,1.5588095784187317,2.547973155975342,4.128101348876953,4.380753040313721,True,9.00675659429183,True,critical,5+,0.39637416863334046,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,34,840,5,2.0,23.7925342395346,1,0.11253827810287476,0.004729982816032971,1.0,True,9,11,11,23.679996490478516,23.679996490478516,0.0,0.0,-13.231980323791504,-13.231980323791504,0.0,-13.231980323791504,-13.231980323791504,23.679996490478516,0.11253827810287476,True,0.0,False,True,840,0.0,3,1.5588095784187317,2.547973155975342,4.128101348876953,4.380753040313721,True,9.00675659429183,True,critical,5+,0.39637416863334046,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,34,856,5,2.0,32.03601029892591,1,0.617663562297821,0.01928028979059636,1.0,True,9,7,7,31.418346405029297,31.418346405029297,0.0,0.0,-11.053297996520996,-11.053297996520996,0.0,-11.053297996520996,-11.053297996520996,31.418346405029297,0.617663562297821,True,0.0,False,True,856,0.0,3,1.5588095784187317,2.547973155975342,4.128101348876953,4.380753040313721,True,9.00675659429183,True,critical,5+,0.39637416863334046,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,34,864,5,1.0,26.87354850301873,1,0.203468918800354,0.0075713454357357445,1.0,True,9,48,48,26.670080184936523,26.670080184936523,0.0,0.0,-11.707408905029297,-11.707408905029297,0.0,-11.707408905029297,-11.707408905029297,26.670080184936523,0.203468918800354,True,0.0,False,True,864,0.0,3,1.5588095784187317,2.547973155975342,4.128101348876953,4.380753040313721,True,9.00675659429183,True,critical,5+,0.39637416863334046,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,35,880,5,2.0,24.139067677646903,1,0.6674039959907532,0.027648292175293007,1.0,True,9,90,90,23.471664428710938,23.471664428710938,0.0,0.0,-13.810345649719238,-13.810345649719238,0.0,-13.810345649719238,-13.810345649719238,23.471664428710938,0.6674039959907532,True,0.0,False,True,880,0.0,3,1.7015205919742584,2.5589044094085693,4.132486343383789,4.575708866119385,True,5.409727735364086,True,very_tight,5+,0.4143960523492813,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,35,888,5,2.0,28.698938559528468,1,0.46961796283721924,0.01636360041201939,1.0,True,9,138,138,28.229320526123047,28.229320526123047,0.0,0.0,-13.257062911987305,-13.257062911987305,0.0,-13.257062911987305,-13.257062911987305,28.229320526123047,0.46961796283721924,True,0.0,False,True,888,0.0,3,1.7015205919742584,2.5589044094085693,4.132486343383789,4.575708866119385,True,5.409727735364086,True,critical,5+,0.4143960523492813,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,35,904,5,1.0,30.156157078456655,1,1.3344016075134277,0.04424972333317347,1.0,True,9,136,136,28.82175636291504,28.82175636291504,0.0,0.0,-13.277814865112305,-13.277814865112305,0.0,-13.277814865112305,-13.277814865112305,28.82175636291504,1.3344016075134277,True,0.0,False,True,904,0.0,3,1.7015205919742584,2.5589044094085693,4.132486343383789,4.575708866119385,True,5.409727735364086,True,very_tight,5+,0.4143960523492813,mid_load,3,2,True,False,True,True,True,False,near_tie,False,d3_mid_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,43,1048,5,2.0,20.757102590406536,1,0.7036772966384888,0.03390055493408375,1.0,True,9,94,94,20.053424835205078,20.053424835205078,0.0,0.0,-13.737746238708496,-13.737746238708496,0.0,-13.737746238708496,-13.737746238708496,20.053424835205078,0.7036772966384888,True,0.0,False,True,1048,0.0,3,0.6083955317735672,1.5127540826797485,2.685375690460205,3.0761754512786865,True,21.958145725913525,True,very_tight,5+,0.023492812701137095,low_load,3,2,True,False,True,True,True,False,near_tie,False,d3_low_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,43,1056,5,1.0,23.281063290945085,1,0.3597056269645691,0.015450566946590995,1.0,True,9,97,97,22.921358108520508,22.921358108520508,0.0,0.0,-13.72336483001709,-13.72336483001709,0.0,-13.72336483001709,-13.72336483001709,22.921358108520508,0.3597056269645691,True,0.0,False,True,1056,0.0,3,0.6083955317735672,1.5127540826797485,2.685375690460205,3.0761754512786865,True,21.958145725913525,True,critical,5+,0.023492812701137095,low_load,3,2,True,False,True,True,True,False,near_tie,False,d3_low_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval_seed311,43,1064,5,1.0,25.21476967480903,1,0.27740973234176636,0.011001874533040619,1.0,True,9,132,132,24.937360763549805,24.937360763549805,0.0,0.0,-13.120814323425293,-13.120814323425293,0.0,-13.120814323425293,-13.120814323425293,24.937360763549805,0.27740973234176636,True,0.0,False,True,1064,0.0,3,0.6083955317735672,1.5127540826797485,2.685375690460205,3.0761754512786865,True,21.958145725913525,True,critical,5+,0.023492812701137095,low_load,3,2,True,False,True,True,True,False,near_tie,False,d3_low_load,True,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,0,0,1,1.0,21.3869557077591,1,0.37306198477745056,0.017443435609777094,1.0,True,11,15,15,21.013893127441406,21.013893127441406,0.0,0.0,-12.459491729736328,-12.459491729736328,0.0,-12.459491729736328,-12.459491729736328,21.013893127441406,0.37306198477745056,True,0.0,False,True,0,0.0,4,0.827985554933548,1.6507997512817383,2.7398836612701416,3.0498225688934326,True,4.876780573633301,True,critical,1,0.06146749624544089,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,True,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,10,5,3.0,32.13833055650921,1,5.483951091766357,0.17063584189987283,1.0,True,11,15,15,26.65437889099121,26.65437889099121,0.0,0.0,-13.807808876037598,-13.807808876037598,0.0,-13.807808876037598,-13.807808876037598,26.65437889099121,5.483951091766357,True,0.0,False,True,10,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,moderate,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,14,5,3.0,32.13833055650921,5,17.005308151245117,0.5291285470271855,1.0,True,9,1,1,15.133023262023926,17.662071228027344,2.529047966003418,0.16712113119855054,-1.9360158443450928,-2.601818799972534,0.6658029556274414,-1.9360158443450928,-1.9360158443450928,15.133023262023926,17.005308151245117,True,0.0,False,True,14,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,20,5,3.0,34.13192435236998,1,5.2860870361328125,0.154872224066844,1.0,True,11,11,11,28.845836639404297,28.845836639404297,0.0,0.0,-11.949594497680664,-11.949594497680664,0.0,-11.949594497680664,-11.949594497680664,28.845836639404297,5.2860870361328125,True,0.0,False,True,20,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,moderate,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,24,5,3.0,34.13192435236998,5,15.751481056213379,0.46148822122066085,1.0,True,9,1,1,18.380443572998047,18.857315063476562,0.4768714904785156,0.02594450392802641,-1.0701628923416138,-1.9247496128082275,0.8545867204666138,-1.0701628923416138,-1.0701628923416138,18.380443572998047,15.751481056213379,True,0.0,False,True,24,0.21875,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,30,5,1.0,31.79410708674286,1,1.0670278072357178,0.033560552725213494,1.0,True,11,106,106,30.727079391479492,30.727079391479492,0.0,0.0,-11.78189468383789,-11.78189468383789,0.0,-11.78189468383789,-11.78189468383789,30.727079391479492,1.0670278072357178,True,0.0,False,True,30,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,very_tight,5+,0.16101694915254236,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,True,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,32,5,1.0,31.79410708674286,3,6.44362735748291,0.2026673477541912,0.3333333333333333,True,11,100,100,25.350479125976562,25.350479125976562,0.0,0.0,-10.619179725646973,-11.811314582824707,1.1921348571777344,-10.619179725646973,-10.619179725646973,25.350479125976562,6.44362735748291,True,0.0,False,True,32,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,34,5,1.0,31.79410708674286,5,11.84449577331543,0.3725374561078399,1.0,True,9,0,1,19.94961166381836,20.922876358032227,0.9732646942138672,0.048786147350378256,-0.9390193223953247,-1.8708240985870361,0.9318047761917114,-0.9390193223953247,-1.8708240985870361,20.922876358032227,10.871231079101562,True,0.9732646942138672,True,False,34,0.0625,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,False,0.9732646942138672
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,40,5,1.0,35.99109952902897,1,2.807483434677124,0.07800493653751037,1.0,True,11,16,16,33.183616638183594,33.183616638183594,0.0,0.0,-13.756999969482422,-13.756999969482422,0.0,-13.756999969482422,-13.756999969482422,33.183616638183594,2.807483434677124,True,0.0,False,True,40,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,tight,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,44,5,1.0,35.99109952902897,5,15.597887992858887,0.4333818137530991,1.0,True,9,1,1,20.393211364746094,20.624713897705078,0.23150253295898438,0.0113519410365738,-2.1620662212371826,-2.5744287967681885,0.41236257553100586,-2.1620662212371826,-2.1620662212371826,20.393211364746094,15.597887992858887,True,0.0,False,True,44,0.296875,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,True,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,50,5,1.0,40.05906609355817,1,1.4713737964630127,0.03673010731270197,1.0,True,11,14,14,38.58769226074219,38.58769226074219,0.0,0.0,-12.448177337646484,-12.448177337646484,0.0,-12.448177337646484,-12.448177337646484,38.58769226074219,1.4713737964630127,True,0.0,False,True,50,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,very_tight,5+,0.16101694915254236,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,52,5,1.0,40.05906609355817,3,6.5739030838012695,0.16410525069276158,0.3333333333333333,True,11,5,5,33.485164642333984,33.485164642333984,0.0,0.0,-9.878294944763184,-11.66463851928711,1.7863435745239258,-9.878294944763184,-9.878294944763184,33.485164642333984,6.5739030838012695,True,0.0,False,True,52,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,moderate,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,54,5,1.0,40.05906609355817,5,14.862849235534668,0.37102335837841055,1.0,True,9,0,1,25.196216583251953,25.5943660736084,0.3981494903564453,0.015801955386472475,-1.3043254613876343,-1.9159458875656128,0.6116204261779785,-1.3043254613876343,-1.9159458875656128,25.5943660736084,14.464700698852539,True,0.3981494903564453,True,False,54,0.21875,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,False,0.3981494903564453
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,56,5,1.0,40.05906609355817,5,24.900318145751953,0.6215900811965291,1.0,True,7,69,69,15.158748626708984,19.364320755004883,4.205572128295898,0.27743531025284524,3.2724647521972656,-0.3588108718395233,3.631275624036789,3.2724647521972656,3.2724647521972656,15.158748626708984,24.900318145751953,True,0.0,False,True,56,0.0,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,False,medium_gap,False,d4_low_load,False,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,2,60,4,2.0,27.312144320130738,1,0.5812596678733826,0.021282095651675298,1.0,True,11,109,109,26.730884552001953,26.730884552001953,0.0,0.0,-12.901070594787598,-12.901070594787598,0.0,-12.901070594787598,-12.901070594787598,26.730884552001953,0.5812596678733826,True,0.0,False,True,60,0.0,4,0.7625837922096252,2.6716721057891846,4.437628746032715,4.845448970794678,True,4.4725501073652225,True,very_tight,4,0.4729671744260888,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,0.0
